city_name,month,humidity,pressure,avg_temp_c
Addis Ababa,1,33.45161290322581,1022.1935483870968,21.20967741935484
Addis Ababa,2,28.5,1022.9642857142857,23.042857142857144
Addis Ababa,3,42.903225806451616,1023.1935483870968,22.174193548387095
Addis Ababa,4,34.0,1024.1666666666667,23.0
Addis Ababa,5,41.666666666666664,1022.1388888888889,23.241666666666667
Addis Ababa,6,48.142857142857146,1019.1071428571429,22.349999999999998
Addis Ababa,7,66.53571428571429,1016.6071428571429,19.42142857142857
Addis Ababa,8,73.74193548387096,1018.7741935483871,18.5258064516129
Addis Ababa,9,60.36666666666667,1023.5,20.57
Addis Ababa,10,59.67741935483871,1019.8064516129032,19.661290322580644
Addis Ababa,11,45.833333333333336,1022.8666666666667,19.526666666666664
Addis Ababa,12,28.161290322580644,1019.1935483870968,21.403225806451612
Adkip,6,89.6842105263158,1011.3684210526316,26.478947368421053
Airai,1,85.7741935483871,1008.6451612903226,27.403225806451612
Airai,2,84.71428571428571,1009.5357142857143,27.357142857142858
Airai,3,84.29032258064517,1008.741935483871,27.551612903225806
Airai,4,81.2,1008.8666666666667,28.706666666666667
Airai,5,81.6,1008.35,28.79
Airai,8,89.9375,1010.3125,26.69375
Airai,9,85.36666666666666,1008.9,27.546666666666667
Airai,10,79.35483870967742,1007.8387096774194,28.638709677419353
Airai,11,81.4,1007.9333333333333,28.59
Airai,12,84.64516129032258,1007.8387096774194,27.787096774193547
Algiers,1,63.03225806451613,1022.8064516129032,15.019354838709678
Algiers,2,65.78571428571429,1023.0,15.424999999999999
Algiers,3,60.96774193548387,1014.3870967741935,17.616129032258065
Algiers,4,59.13333333333333,1015.5333333333333,19.7
Algiers,5,55.55555555555556,1013.9722222222222,23.772222222222222
Algiers,6,46.733333333333334,1013.8,27.89
Algiers,7,53.82142857142857,1013.8928571428571,30.29642857142857
Algiers,8,51.74193548387097,1013.1612903225806,31.483870967741936
Algiers,9,50.63333333333333,1015.0333333333333,28.43
Algiers,10,62.12903225806452,1017.1290322580645,23.76774193548387
Algiers,11,66.3,1021.3666666666667,19.44333333333333
Algiers,12,61.58064516129032,1026.5483870967741,14.748387096774193
Amman,1,48.225806451612904,1022.5806451612904,13.893548387096773
Amman,2,53.464285714285715,1019.2857142857143,10.807142857142859
Amman,3,42.193548387096776,1018.9677419354839,17.625806451612902
Amman,4,30.833333333333332,1015.7333333333333,21.776666666666664
Amman,5,26.444444444444443,1016.0277777777778,26.48888888888889
Amman,6,20.866666666666667,1010.4666666666667,34.78333333333333
Amman,7,27.103448275862068,1007.2413793103449,32.824137931034485
Amman,8,30.612903225806452,1009.6451612903226,32.248387096774195
Amman,9,35.7,1014.5666666666667,29.253333333333334
Amman,10,35.935483870967744,1017.9354838709677,24.32903225806452
Amman,11,49.96666666666667,1019.8,18.0
Amman,12,40.87096774193548,1022.2258064516129,14.890322580645162
Amsterdam,1,87.80645161290323,1013.516129032258,4.693548387096774
Amsterdam,2,82.78571428571429,1023.3928571428571,4.746428571428572
Amsterdam,3,68.58064516129032,1017.5806451612904,9.3
Amsterdam,4,67.33333333333333,1018.5666666666667,12.75
Amsterdam,5,64.5,1015.1944444444445,16.84722222222222
Amsterdam,6,64.43333333333334,1013.5,18.653333333333332
Amsterdam,7,63.607142857142854,1013.75,20.667857142857144
Amsterdam,8,58.54838709677419,1014.1612903225806,22.838709677419356
Amsterdam,9,73.86666666666666,1013.8,18.336666666666666
Amsterdam,10,84.6774193548387,1015.3548387096774,13.5
Amsterdam,11,86.63333333333334,1019.4333333333333,7.733333333333333
Amsterdam,12,86.6774193548387,1020.3548387096774,6.94516129032258
Andorra La Vella,1,66.48387096774194,1019.4193548387096,2.035483870967742
Andorra La Vella,2,67.60714285714286,1021.2142857142857,4.128571428571428
Andorra La Vella,3,82.51612903225806,1013.8709677419355,1.1806451612903226
Andorra La Vella,4,63.7,1014.0333333333333,7.21
Andorra La Vella,5,59.666666666666664,1013.4444444444445,10.533333333333333
Andorra La Vella,6,53.2,1014.8666666666667,17.459999999999997
Andorra La Vella,7,37.44827586206897,1016.2413793103449,24.010344827586206
Andorra La Vella,8,42.16129032258065,1016.2903225806451,23.416129032258063
Andorra La Vella,9,55.03333333333333,1015.6666666666666,14.58
Andorra La Vella,10,67.0,1017.3870967741935,11.593548387096773
Andorra La Vella,11,74.63333333333334,1022.5,6.1433333333333335
Andorra La Vella,12,69.38709677419355,1025.3870967741937,2.9645161290322584
Ankara,1,68.61290322580645,1023.3225806451613,7.716129032258064
Ankara,2,54.17857142857143,1021.4642857142857,3.7607142857142857
Ankara,3,40.516129032258064,1018.9032258064516,13.883870967741935
Ankara,4,58.13333333333333,1014.2333333333333,12.563333333333333
Ankara,5,46.0,1014.0277777777778,20.477777777777778
Ankara,6,27.103448275862068,1013.3448275862069,30.56206896551724
Ankara,7,28.275862068965516,1009.0,30.92413793103448
Ankara,8,24.838709677419356,1010.2258064516129,31.177419354838708
Ankara,9,38.5,1013.9333333333333,26.196666666666665
Ankara,10,46.54838709677419,1021.7096774193549,17.593548387096774
Ankara,11,62.4,1021.5333333333333,9.626666666666667
Ankara,12,67.93548387096774,1019.9032258064516,7.232258064516128
Antananarivo,1,49.096774193548384,1016.4516129032259,27.96451612903226
Antananarivo,2,59.142857142857146,1015.8214285714286,26.942857142857143
Antananarivo,3,60.193548387096776,1018.3548387096774,25.89032258064516
Antananarivo,4,55.6,1020.3666666666667,26.14
Antananarivo,5,64.08333333333333,1022.4722222222222,21.075000000000003
Antananarivo,6,58.733333333333334,1021.8333333333334,19.583333333333332
Antananarivo,7,35.241379310344826,1019.5862068965517,23.317241379310346
Antananarivo,8,38.38709677419355,1020.3225806451613,22.738709677419354
Antananarivo,9,35.733333333333334,1021.4,26.9
Antananarivo,10,37.0,1020.0,26.796774193548387
Antananarivo,11,37.13333333333333,1017.8333333333334,28.83
Antananarivo,12,37.0,1015.6129032258065,29.15806451612903
Apia,1,88.5,1010.2666666666667,25.753333333333334
Apia,2,85.42857142857143,1010.7142857142857,26.175
Apia,3,86.83870967741936,1011.8709677419355,26.032258064516128
Apia,4,87.5,1010.7,26.23
Apia,5,91.77142857142857,1010.6285714285714,25.9
Apia,6,87.6,1012.0666666666667,25.75
Apia,7,86.57142857142857,1012.2857142857143,24.932142857142857
Apia,8,84.6774193548387,1014.2258064516129,24.79032258064516
Apia,9,94.2258064516129,1012.5483870967741,24.345161290322583
Apia,10,86.46666666666667,1012.9,26.253333333333334
Apia,11,89.72413793103448,1011.2758620689655,26.103448275862068
Apia,12,86.61290322580645,1010.3548387096774,26.251612903225805
Ashgabat,1,56.87096774193548,1024.4516129032259,9.219354838709679
Ashgabat,2,61.464285714285715,1020.1071428571429,8.028571428571428
Ashgabat,3,41.41935483870968,1019.1935483870968,17.93548387096774
Ashgabat,4,33.266666666666666,1013.7333333333333,26.613333333333333
Ashgabat,5,33.916666666666664,1013.0555555555555,28.775000000000002
Ashgabat,6,20.766666666666666,1007.5666666666667,35.35
Ashgabat,7,19.571428571428573,1004.3571428571429,37.489285714285714
Ashgabat,8,19.258064516129032,1007.6451612903226,36.57741935483871
Ashgabat,9,18.466666666666665,1013.9,30.040000000000003
Ashgabat,10,44.483870967741936,1017.1612903225806,21.951612903225808
Ashgabat,11,56.03333333333333,1020.4,15.1
Ashgabat,12,52.41935483870968,1023.3225806451613,9.138709677419355
Asmara,1,45.0,1014.4516129032259,18.306451612903224
Asmara,2,49.035714285714285,1013.6071428571429,19.482142857142858
Asmara,3,40.774193548387096,1013.0645161290323,21.229032258064517
Asmara,4,35.03333333333333,1012.6,22.90666666666667
Asmara,5,35.52777777777778,1012.6111111111111,23.291666666666668
Asmara,6,29.633333333333333,1009.7666666666667,25.8
Asmara,7,49.827586206896555,1010.4137931034483,22.63103448275862
Asmara,8,63.83870967741935,1011.6129032258065,20.312903225806455
Asmara,9,37.7,1011.8666666666667,23.816666666666666
Asmara,10,40.32258064516129,1013.8064516129032,22.12258064516129
Asmara,11,61.4,1015.5,19.736666666666668
Asmara,12,53.12903225806452,1015.5806451612904,17.700000000000003
Astana,1,80.35483870967742,1023.6451612903226,-9.187096774193549
Astana,2,82.28571428571429,1027.75,-6.992857142857143
Astana,3,68.12903225806451,1022.3870967741935,-0.3419354838709677
Astana,4,43.733333333333334,1015.1333333333333,15.896666666666667
Astana,5,49.861111111111114,1013.6111111111111,19.055555555555557
Astana,6,48.55172413793103,1008.5862068965517,24.489655172413794
Astana,7,50.275862068965516,1004.5172413793103,24.451724137931034
Astana,8,51.806451612903224,1007.5483870967741,22.154838709677417
Astana,9,50.93333333333333,1022.2,15.426666666666668
Astana,10,55.16129032258065,1020.0967741935484,9.661290322580646
Astana,11,79.7,1021.0333333333333,-2.0833333333333335
Astana,12,85.64516129032258,1027.0967741935483,-9.374193548387098
Athens,1,64.3225806451613,1022.0645161290323,15.14516129032258
Athens,2,61.535714285714285,1025.1785714285713,11.674999999999999
Athens,3,51.29032258064516,1017.8064516129032,17.490322580645163
Athens,4,51.233333333333334,1014.9333333333333,18.220000000000002
Athens,5,41.916666666666664,1013.1388888888889,24.163888888888888
Athens,6,26.24137931034483,1010.5172413793103,34.02068965517241
Athens,7,26.714285714285715,1008.9642857142857,34.91428571428572
Athens,8,30.548387096774192,1009.6774193548387,34.141935483870974
Athens,9,36.13333333333333,1012.0666666666667,29.716666666666665
Athens,10,42.38709677419355,1019.483870967742,24.177419354838708
Athens,11,55.6,1020.8666666666667,17.15666666666667
Athens,12,60.12903225806452,1018.3225806451613,14.764516129032257
Aurora,1,64.3,1008.0333333333333,24.64333333333333
Aurora,2,68.57142857142857,1008.1071428571429,24.928571428571427
Aurora,3,81.80645161290323,1010.9032258064516,22.23225806451613
Aurora,4,80.16666666666667,1013.0666666666667,17.959999999999997
Aurora,5,78.65,1011.25,19.97
Aurora,6,57.22222222222222,1015.0,18.5
Aurora,7,56.3448275862069,1020.7586206896551,15.189655172413794
Aurora,8,49.064516129032256,1016.516129032258,18.12258064516129
Aurora,9,45.03333333333333,1010.7333333333333,22.59
Aurora,10,59.516129032258064,1008.7741935483871,23.04516129032258
Aurora,11,73.63333333333334,1007.8333333333334,22.529999999999998
Aurora,12,69.3225806451613,1009.6774193548387,22.04516129032258
Bafoussam,6,77.82352941176471,1012.9411764705883,22.658823529411762
Baghdad,1,44.54838709677419,1021.4516129032259,16.467741935483872
Baghdad,2,38.785714285714285,1019.1071428571429,15.335714285714285
Baghdad,3,41.16129032258065,1017.0,22.31935483870968
Baghdad,4,28.233333333333334,1011.6333333333333,28.68
Baghdad,5,17.805555555555557,1007.5833333333334,36.10277777777778
Baghdad,6,9.033333333333333,999.2666666666667,44.62
Baghdad,7,10.862068965517242,996.1379310344828,44.800000000000004
Baghdad,8,11.419354838709678,999.258064516129,44.751612903225805
Baghdad,9,17.166666666666668,1005.3333333333334,39.81333333333334
Baghdad,10,17.870967741935484,1013.0645161290323,31.116129032258065
Baghdad,11,39.266666666666666,1018.0333333333333,23.403333333333332
Baghdad,12,33.096774193548384,1020.1935483870968,18.212903225806453
Baku,1,72.03225806451613,1024.3548387096773,9.3
Baku,2,74.10714285714286,1022.6071428571429,5.121428571428572
Baku,3,60.38709677419355,1019.483870967742,13.061290322580646
Baku,4,60.5,1015.3,17.003333333333334
Baku,5,55.416666666666664,1014.5277777777778,21.327777777777776
Baku,6,47.13333333333333,1009.9,28.766666666666666
Baku,7,46.06896551724138,1007.3103448275862,30.5
Baku,8,44.41935483870968,1009.2258064516129,30.61935483870968
Baku,9,45.793103448275865,1015.0,26.855172413793102
Baku,10,66.7741935483871,1018.3225806451613,19.04516129032258
Baku,11,71.26666666666667,1020.7666666666667,13.28
Baku,12,72.16129032258064,1022.1612903225806,9.48709677419355
Bamako,1,19.06451612903226,1016.1935483870968,25.616129032258065
Bamako,2,20.5,1014.6071428571429,27.57857142857143
Bamako,3,35.12903225806452,1012.741935483871,31.335483870967742
Bamako,4,51.8,1011.8666666666667,30.64
Bamako,5,55.30555555555556,1012.6944444444445,32.34166666666667
Bamako,6,43.6,1012.1666666666666,35.02333333333333
Bamako,7,67.3103448275862,1013.9310344827586,29.603448275862068
Bamako,8,73.96774193548387,1013.516129032258,27.961290322580645
Bamako,9,74.6,1014.7666666666667,28.333333333333332
Bamako,10,67.38709677419355,1014.741935483871,27.69677419354839
Bamako,11,35.06666666666667,1014.7666666666667,26.296666666666667
Bamako,12,19.387096774193548,1016.3225806451613,26.977419354838712
Ban Lom,1,56.03225806451613,1015.4516129032259,20.187096774193545
Ban Lom,2,66.07142857142857,1014.1785714285714,21.839285714285715
Ban Lom,3,40.483870967741936,1009.3870967741935,28.99032258064516
Ban Lom,4,51.13333333333333,1007.1,30.666666666666668
Ban Lom,5,58.55,1005.35,31.380000000000003
Ban Lom,6,91.33333333333333,1005.3333333333334,26.599999999999998
Ban Lom,7,95.36363636363636,1004.0,25.65909090909091
Ban Lom,8,93.51612903225806,1006.1935483870968,25.64516129032258
Ban Lom,9,91.3,1005.7333333333333,26.02
Ban Lom,10,75.38709677419355,1011.2903225806451,26.63225806451613
Ban Lom,11,65.7,1014.0666666666667,25.12
Ban Lom,12,77.38709677419355,1016.516129032258,18.5
Bandar Seri Begawan,1,82.61290322580645,1007.5806451612904,27.980645161290322
Bandar Seri Begawan,2,82.46428571428571,1008.6071428571429,27.875
Bandar Seri Begawan,3,80.45161290322581,1007.3870967741935,28.951612903225808
Bandar Seri Begawan,4,74.66666666666667,1007.7666666666667,30.073333333333334
Bandar Seri Begawan,5,81.58333333333333,1007.9444444444445,29.358333333333334
Bandar Seri Begawan,6,95.3103448275862,1010.8620689655172,26.75862068965517
Bandar Seri Begawan,7,88.89655172413794,1009.2068965517242,27.372413793103448
Bandar Seri Begawan,8,85.70967741935483,1009.6129032258065,26.864516129032257
Bandar Seri Begawan,9,77.9,1008.1333333333333,29.10666666666667
Bandar Seri Begawan,10,78.96774193548387,1007.7741935483871,28.809677419354838
Bandar Seri Begawan,11,76.7,1006.8333333333334,29.459999999999997
Bandar Seri Begawan,12,83.54838709677419,1007.3225806451613,27.75483870967742
Bangkok,1,37.70967741935484,1010.516129032258,30.15806451612903
Bangkok,2,44.42857142857143,1009.2142857142857,32.971428571428575
Bangkok,3,48.87096774193548,1007.483870967742,33.75806451612903
Bangkok,4,56.266666666666666,1006.6,33.74666666666666
Bangkok,5,74.88571428571429,1006.1142857142858,30.245714285714282
Bangkok,6,68.34482758620689,1007.2413793103449,30.486206896551725
Bangkok,7,76.24137931034483,1005.9310344827586,28.720689655172414
Bangkok,8,70.93548387096774,1006.3548387096774,30.206451612903226
Bangkok,9,72.76666666666667,1004.6666666666666,30.063333333333333
Bangkok,10,64.3225806451613,1006.5806451612904,31.309677419354838
Bangkok,11,54.4,1008.5,31.663333333333334
Bangkok,12,46.354838709677416,1009.6129032258065,30.33225806451613
Bangui,1,34.45161290322581,1011.483870967742,33.067741935483866
Bangui,2,51.857142857142854,1011.5,31.785714285714285
Bangui,3,60.87096774193548,1012.1290322580645,30.970967741935485
Bangui,4,70.4,1012.2666666666667,28.683333333333334
Bangui,5,67.08333333333333,1012.0555555555555,29.869444444444444
Bangui,6,55.63333333333333,1009.7333333333333,32.2
Bangui,7,56.57142857142857,1010.7142857142857,31.50714285714286
Bangui,8,56.41935483870968,1010.6129032258065,30.729032258064517
Bangui,9,66.96666666666667,1012.6333333333333,29.623333333333335
Bangui,10,77.2258064516129,1013.258064516129,27.006451612903227
Bangui,11,56.96666666666667,1012.0,28.81
Bangui,12,19.516129032258064,1010.0,35.08709677419355
Banjul,1,31.677419354838708,1013.4193548387096,23.84193548387097
Banjul,2,38.42857142857143,1012.3571428571429,22.707142857142856
Banjul,3,58.38709677419355,1011.9354838709677,22.683870967741935
Banjul,4,66.3,1010.6,23.666666666666668
Banjul,5,61.75,1011.5277777777778,28.177777777777777
Banjul,6,56.172413793103445,1012.1379310344828,31.53103448275862
Banjul,7,75.64285714285714,1013.3928571428571,29.0
Banjul,8,78.64516129032258,1012.258064516129,28.261290322580646
Banjul,9,83.8,1012.1,27.553333333333335
Banjul,10,81.54838709677419,1012.9354838709677,27.338709677419356
Banjul,11,64.1,1011.9666666666667,25.959999999999997
Banjul,12,39.645161290322584,1013.8387096774194,25.154838709677417
Basseterre,1,80.13333333333334,1015.8666666666667,24.883333333333333
Basseterre,2,79.17857142857143,1015.9642857142857,24.592857142857145
Basseterre,3,79.64516129032258,1014.5483870967741,24.52258064516129
Basseterre,4,80.1,1014.1666666666666,25.1
Basseterre,5,80.22222222222223,1014.9166666666666,27.76111111111111
Basseterre,6,71.43333333333334,1015.9333333333333,30.226666666666667
Basseterre,7,78.55172413793103,1016.5862068965517,28.74827586206897
Basseterre,8,79.45161290322581,1015.2903225806451,28.503225806451614
Basseterre,9,79.63333333333334,1012.6666666666666,28.376666666666665
Basseterre,10,72.3225806451613,1011.6774193548387,28.6
Basseterre,11,78.51724137931035,1011.0689655172414,27.144827586206898
Basseterre,12,79.19354838709677,1014.0,25.596774193548388
Beijing,1,28.741935483870968,1026.3548387096773,0.8161290322580644
Beijing,2,17.607142857142858,1025.0,3.6785714285714284
Beijing,3,23.677419354838708,1017.0,14.683870967741935
Beijing,4,25.4,1007.1333333333333,22.083333333333332
Beijing,5,49.138888888888886,1006.8055555555555,23.069444444444443
Beijing,6,49.93103448275862,1004.5172413793103,27.386206896551727
Beijing,7,72.89285714285714,1001.2142857142857,27.5
Beijing,8,77.58064516129032,1005.0,26.706451612903226
Beijing,9,66.36666666666666,1014.4666666666667,22.066666666666666
Beijing,10,44.74193548387097,1020.3870967741935,18.06451612903226
Beijing,11,42.06666666666667,1022.9333333333333,11.786666666666667
Beijing,12,24.516129032258064,1027.1612903225807,2.293548387096774
Beirut,1,53.61290322580645,1022.6451612903226,18.864516129032257
Beirut,2,54.5,1020.75,14.821428571428571
Beirut,3,56.2,1018.3666666666667,20.033333333333335
Beirut,4,57.4,1014.6,21.433333333333334
Beirut,5,62.333333333333336,1014.25,24.644444444444446
Beirut,6,66.56666666666666,1008.5,28.61
Beirut,7,64.3103448275862,1006.2758620689655,30.051724137931036
Beirut,8,63.87096774193548,1008.258064516129,29.71935483870968
Beirut,9,59.2,1011.9333333333333,29.696666666666665
Beirut,10,53.29032258064516,1015.4193548387096,25.02258064516129
Beirut,11,59.63333333333333,1019.3,21.296666666666667
Beirut,12,54.064516129032256,1019.9354838709677,18.216129032258067
Belgrade,1,77.54838709677419,1022.8387096774194,5.72258064516129
Belgrade,2,59.107142857142854,1027.5,4.525
Belgrade,3,59.16129032258065,1016.8387096774194,12.816129032258065
Belgrade,4,65.36666666666666,1017.1,14.92
Belgrade,5,54.111111111111114,1013.6944444444445,20.466666666666665
Belgrade,6,45.7,1012.4,29.323333333333334
Belgrade,7,35.92857142857143,1012.5,32.278571428571425
Belgrade,8,28.451612903225808,1012.4193548387096,33.619354838709675
Belgrade,9,50.0,1013.5333333333333,23.813333333333333
Belgrade,10,56.41935483870968,1020.8709677419355,17.11935483870968
Belgrade,11,68.76666666666667,1023.9333333333333,7.39
Belgrade,12,79.38709677419355,1022.4516129032259,4.851612903225806
Belmopan,1,98.33333333333333,1016.4,19.55666666666667
Belmopan,2,98.25,1014.6785714285714,20.525000000000002
Belmopan,3,95.87096774193549,1012.8709677419355,20.70967741935484
Belmopan,4,93.7,1013.2,21.233333333333334
Belmopan,5,87.08333333333333,1010.8611111111111,26.677777777777777
Belmopan,6,91.56666666666666,1009.4333333333333,27.683333333333334
Belmopan,7,95.13793103448276,1013.448275862069,25.768965517241377
Belmopan,8,97.70967741935483,1013.5483870967741,23.79032258064516
Belmopan,9,96.26666666666667,1009.1666666666666,24.32
Belmopan,10,96.53333333333333,1011.8333333333334,22.426666666666666
Belmopan,11,96.27586206896552,1011.7586206896551,20.97241379310345
Belmopan,12,97.64516129032258,1016.4516129032259,19.748387096774195
Berlin,1,80.48387096774194,1014.4516129032259,3.829032258064516
Berlin,2,76.07142857142857,1026.4285714285713,2.607142857142857
Berlin,3,63.96774193548387,1017.4516129032259,8.067741935483872
Berlin,4,60.3,1018.3666666666667,13.483333333333333
Berlin,5,52.69444444444444,1014.1666666666666,18.216666666666665
Berlin,6,51.56666666666667,1012.6,22.483333333333334
Berlin,7,50.03448275862069,1013.9655172413793,24.217241379310344
Berlin,8,44.774193548387096,1014.7096774193549,26.10967741935484
Berlin,9,56.3,1014.8,21.146666666666665
Berlin,10,75.09677419354838,1017.258064516129,13.248387096774193
Berlin,11,81.56666666666666,1019.9333333333333,5.989999999999999
Berlin,12,81.90322580645162,1020.1290322580645,4.883870967741935
Bern,1,81.7741935483871,1018.0967741935484,3.0677419354838706
Bern,2,79.07142857142857,1022.3214285714286,4.157142857142857
Bern,3,71.38709677419355,1015.3548387096774,7.6
Bern,4,68.93333333333334,1016.2333333333333,11.860000000000001
Bern,5,68.22222222222223,1014.2777777777778,15.519444444444446
Bern,6,60.2,1014.5666666666667,21.936666666666667
Bern,7,53.13793103448276,1015.6896551724138,25.23793103448276
Bern,8,54.45161290322581,1016.4193548387096,25.716129032258067
Bern,9,71.53333333333333,1016.0,17.076666666666664
Bern,10,80.38709677419355,1017.8709677419355,13.52258064516129
Bern,11,85.66666666666667,1022.9333333333333,5.193333333333333
Bern,12,78.35483870967742,1024.5483870967741,3.332258064516129
Bishkek,1,79.64516129032258,1028.8387096774193,0.28387096774193543
Bishkek,2,71.25,1024.8214285714287,3.5214285714285714
Bishkek,3,50.645161290322584,1021.5483870967741,10.548387096774194
Bishkek,4,36.2,1016.3666666666667,20.703333333333333
Bishkek,5,50.5,1015.3055555555555,21.424999999999997
Bishkek,6,41.56666666666667,1009.6333333333333,24.90666666666667
Bishkek,7,39.92857142857143,1005.5714285714286,27.75357142857143
Bishkek,8,27.967741935483872,1007.8064516129032,29.641935483870967
Bishkek,9,28.033333333333335,1016.0,22.243333333333332
Bishkek,10,45.225806451612904,1019.2258064516129,16.093548387096774
Bishkek,11,49.833333333333336,1023.7,9.963333333333333
Bishkek,12,73.58064516129032,1029.0645161290322,0.4000000000000001
Bissau,1,36.67741935483871,1013.0967741935484,24.638709677419357
Bissau,2,39.535714285714285,1011.8214285714286,24.11785714285714
Bissau,3,65.83870967741936,1011.9677419354839,23.770967741935483
Bissau,4,74.13333333333334,1010.9666666666667,25.386666666666667
Bissau,5,64.11111111111111,1011.7777777777778,29.58055555555556
Bissau,6,58.56666666666667,1012.3666666666667,31.990000000000002
Bissau,7,75.79310344827586,1013.7931034482758,28.882758620689657
Bissau,8,79.6774193548387,1012.8387096774194,28.200000000000003
Bissau,9,85.1,1012.3666666666667,27.736666666666668
Bissau,10,88.51612903225806,1012.9677419354839,26.76451612903226
Bissau,11,85.1,1012.0,25.623333333333335
Bissau,12,39.32258064516129,1013.2903225806451,26.083870967741937
Bogot,1,55.903225806451616,1023.0322580645161,7.506451612903225
Bogot,2,68.14285714285714,1029.75,2.392857142857143
Bogot,3,54.70967741935484,1018.0,13.519354838709678
Bogot,4,56.03333333333333,1017.3333333333334,15.49
Bogot,5,57.47222222222222,1014.1666666666666,19.983333333333334
Bogot,6,40.37931034482759,1011.7931034482758,30.16551724137931
Bogot,7,19.321428571428573,1010.1071428571429,35.721428571428575
Bogot,8,23.580645161290324,1010.7096774193549,34.04516129032258
Bogot,9,33.3,1013.0333333333333,26.113333333333333
Bogot,10,39.16129032258065,1021.0322580645161,18.73548387096774
Bogot,11,57.666666666666664,1024.4666666666667,7.760000000000001
Bogot,12,74.06451612903226,1022.258064516129,5.603225806451612
Bras,1,94.44827586206897,1010.551724137931,22.53793103448276
Bras,2,96.82142857142857,1010.4285714285714,22.535714285714285
Bras,3,97.87096774193549,1010.5806451612904,22.5
Bras,4,97.36666666666666,1010.2333333333333,22.776666666666664
Bras,5,89.61111111111111,1011.8333333333334,25.241666666666667
Bras,6,64.93103448275862,1013.1724137931035,29.810344827586206
Bras,7,59.689655172413794,1014.3793103448276,28.348275862068967
Bras,8,51.74193548387097,1013.6451612903226,28.5258064516129
Bras,9,55.96666666666667,1010.2333333333333,27.71333333333333
Bras,10,67.0,1008.5,24.709999999999997
Bras,11,73.82758620689656,1007.551724137931,24.944827586206895
Bras,12,91.06451612903226,1009.8387096774194,23.57741935483871
Bratislava,1,82.16129032258064,1020.2903225806451,3.3806451612903223
Bratislava,2,62.107142857142854,1027.857142857143,3.007142857142857
Bratislava,3,63.0,1016.4516129032259,10.264516129032257
